cbsa,cbsa_name,year,num_quant,min,jobs,cluster_jobs,tr_ct,high_ct,cluster_ct,cluster_share,job_share
42660,"Seattle-Tacoma-Bellevue, WA",2010,80th percentile,0.5,1600098,348037,718,135,8,0.011142061281337047,21.750980252459538
42660,"Seattle-Tacoma-Bellevue, WA",2015,90th percentile,0.5,1817683,393767,718,62,9,0.012534818941504178,21.66312827924341
42660,"Seattle-Tacoma-Bellevue, WA",2015,95th percentile,0.5,1817683,309627,718,28,7,0.009749303621169917,17.034158321335457
42660,"Seattle-Tacoma-Bellevue, WA",2015,80th percentile,0.5,1817683,393767,718,134,9,0.012534818941504178,21.66312827924341
44060,"Spokane-Spokane Valley, WA",2010,90th percentile,0.5,225437,77105,122,5,7,0.05737704918032787,34.20246011080701
44060,"Spokane-Spokane Valley, WA",2010,95th percentile,0.5,225437,72385,122,0,6,0.04918032786885246,32.10874878569179
44060,"Spokane-Spokane Valley, WA",2010,80th percentile,0.5,225437,98851,122,13,11,0.09016393442622951,43.84861402520438
44060,"Spokane-Spokane Valley, WA",2015,90th percentile,0.5,222216,86154,122,3,9,0.07377049180327869,38.77038557079599
44060,"Spokane-Spokane Valley, WA",2015,95th percentile,0.5,222216,72002,122,0,6,0.04918032786885246,32.401807250603014
44060,"Spokane-Spokane Valley, WA",2015,80th percentile,0.5,222216,101244,122,12,12,0.09836065573770492,45.56107571011989
44140,"Springfield, MA",2015,90th percentile,0.5,270469,52048,139,8,5,0.03597122302158273,19.24361017343947
44140,"Springfield, MA",2015,95th percentile,0.5,270469,33084,139,3,3,0.02158273381294964,12.232085747349974
44140,"Springfield, MA",2015,80th percentile,0.5,270469,76208,139,18,9,0.06474820143884892,28.176242009250597
44700,"Stockton-Lodi, CA",2010,90th percentile,0.5,200098,35501,139,6,7,0.050359712230215826,17.741806514807745
44700,"Stockton-Lodi, CA",2010,95th percentile,0.5,200098,21687,139,3,3,0.02158273381294964,10.838189287249248
44700,"Stockton-Lodi, CA",2010,80th percentile,0.5,200098,43355,139,18,9,0.06474820143884892,21.666883227218666
44700,"Stockton-Lodi, CA",2015,90th percentile,0.5,230729,35661,139,7,6,0.04316546762589928,15.455794460167555
44700,"Stockton-Lodi, CA",2015,95th percentile,0.5,230729,27832,139,2,4,0.02877697841726619,12.062636252920091
44700,"Stockton-Lodi, CA",2015,80th percentile,0.5,230729,49141,139,18,9,0.06474820143884892,21.298146310173408
45060,"Syracuse, NY",2010,90th percentile,0.5,284746,71325,176,10,7,0.03977272727272727,25.048639840419177
45060,"Syracuse, NY",2010,95th percentile,0.5,284746,51543,176,4,4,0.022727272727272728,18.10139562978936
45060,"Syracuse, NY",2010,80th percentile,0.5,284746,114643,176,24,11,0.0625,40.261496210657924
45060,"Syracuse, NY",2015,90th percentile,0.5,289551,67252,176,10,7,0.03977272727272727,23.226305555843357
45060,"Syracuse, NY",2015,95th percentile,0.5,289551,58897,176,2,6,0.03409090909090909,20.340803519932585
45060,"Syracuse, NY",2015,80th percentile,0.5,289551,108134,176,23,12,0.06818181818181818,37.34540719942255
45300,"Tampa-St. Petersburg-Clearwater, FL",2010,90th percentile,0.5,1046561,138977,738,68,5,0.006775067750677507,13.279397951958844
45300,"Tampa-St. Petersburg-Clearwater, FL",2010,95th percentile,0.5,1046561,138977,738,31,5,0.006775067750677507,13.279397951958844
45300,"Tampa-St. Petersburg-Clearwater, FL",2010,80th percentile,0.5,1046561,138977,738,142,5,0.006775067750677507,13.279397951958844
45300,"Tampa-St. Petersburg-Clearwater, FL",2015,90th percentile,0.5,1254396,168707,735,68,5,0.006802721088435374,13.449261636676137
45300,"Tampa-St. Petersburg-Clearwater, FL",2015,95th percentile,0.5,1254396,168707,735,31,5,0.006802721088435374,13.449261636676137
45300,"Tampa-St. Petersburg-Clearwater, FL",2015,80th percentile,0.5,1254396,168707,735,142,5,0.006802721088435374,13.449261636676137
45780,"Toledo, OH",2010,90th percentile,0.5,267613,58356,164,9,7,0.042682926829268296,21.806115547450982
45780,"Toledo, OH",2010,95th percentile,0.5,267613,38129,164,3,5,0.03048780487804878,14.247813073355928
45780,"Toledo, OH",2010,80th percentile,0.5,267613,81732,164,21,11,0.06707317073170732,30.54111721029995
45780,"Toledo, OH",2015,90th percentile,0.5,284990,61707,164,9,7,0.042682926829268296,21.652338678550127
45780,"Toledo, OH",2015,95th percentile,0.5,284990,32478,164,4,4,0.024390243902439025,11.396189339976841
45780,"Toledo, OH",2015,80th percentile,0.5,284990,91585,164,20,12,0.07317073170731707,32.13621530580021
46060,"Tucson, AZ",2010,90th percentile,0.5,324920,87895,232,13,10,0.04310344827586207,27.05127415979318
46060,"Tucson, AZ",2010,95th percentile,0.5,324920,76263,232,3,8,0.034482758620689655,23.471316016250153
46060,"Tucson, AZ",2010,80th percentile,0.5,324920,112919,232,34,12,0.05172413793103448,34.752862243013666
46060,"Tucson, AZ",2015,90th percentile,0.5,321079,84479,233,13,10,0.04291845493562232,26.31097019736576
46060,"Tucson, AZ",2015,95th percentile,0.5,321079,63545,233,5,6,0.02575107296137339,19.791079453966155
46060,"Tucson, AZ",2015,80th percentile,0.5,321079,91982,233,35,11,0.04721030042918455,28.647778272636952
46140,"Tulsa, OK",2010,90th percentile,0.5,408647,90851,272,19,8,0.029411764705882353,22.232146571490798
46140,"Tulsa, OK",2010,95th percentile,0.5,408647,90851,272,5,8,0.029411764705882353,22.232146571490798
46140,"Tulsa, OK",2010,80th percentile,0.5,408647,119301,272,44,10,0.03676470588235294,29.194145558391472
46140,"Tulsa, OK",2015,90th percentile,0.5,447513,79360,272,21,6,0.022058823529411766,17.73356304733047
46140,"Tulsa, OK",2015,95th percentile,0.5,447513,79360,272,7,6,0.022058823529411766,17.73356304733047
46140,"Tulsa, OK",2015,80th percentile,0.5,447513,110838,272,46,8,0.029411764705882353,24.767548652217926
46520,"Urban Honolulu, HI",2010,90th percentile,0.5,352262,124919,239,13,10,0.04184100418410042,35.46195729315112
46520,"Urban Honolulu, HI",2010,95th percentile,0.5,352262,92220,239,5,6,0.02510460251046025,26.17937784944161
46520,"Urban Honolulu, HI",2010,80th percentile,0.5,352262,159565,239,34,13,0.05439330543933055,45.29725034207493
46520,"Urban Honolulu, HI",2015,90th percentile,0.5,389591,139362,239,14,9,0.03765690376569038,35.77136022136035
46520,"Urban Honolulu, HI",2015,95th percentile,0.5,389591,91859,239,7,4,0.016736401673640166,23.57831674756347
46520,"Urban Honolulu, HI",2015,80th percentile,0.5,389591,171479,239,36,11,0.04602510460251046,44.01513381982644
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",2010,90th percentile,0.5,674008,153681,415,33,8,0.01927710843373494,22.801064675790197
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",2010,95th percentile,0.5,674008,141369,415,13,7,0.016867469879518072,20.974380126051916
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",2010,80th percentile,0.5,674008,153681,415,75,8,0.01927710843373494,22.801064675790197
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",2015,90th percentile,0.5,704634,162692,416,32,9,0.021634615384615384,23.088865992841672
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",2015,95th percentile,0.5,704634,139801,416,13,7,0.016826923076923076,19.840229111850974
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",2015,80th percentile,0.5,704634,162692,416,74,9,0.021634615384615384,23.088865992841672
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2010,90th percentile,0.5,2797061,386020,1356,129,6,0.004424778761061947,13.800914602863507
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2010,95th percentile,0.5,2797061,386020,1356,61,6,0.004424778761061947,13.800914602863507
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2010,80th percentile,0.5,2797061,386020,1356,265,6,0.004424778761061947,13.800914602863507
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2015,90th percentile,0.5,2955571,341227,1357,130,5,0.0036845983787767134,11.545214105836063
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2015,95th percentile,0.5,2955571,341227,1357,62,5,0.0036845983787767134,11.545214105836063
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2015,80th percentile,0.5,2955571,341227,1357,266,5,0.0036845983787767134,11.545214105836063
48620,"Wichita, KS",2010,90th percentile,0.5,279642,85411,152,6,9,0.05921052631578947,30.54297995293983
48620,"Wichita, KS",2010,95th percentile,0.5,279642,57929,152,2,5,0.03289473684210526,20.71541470880626
48620,"Wichita, KS",2010,80th percentile,0.5,279642,105697,152,19,11,0.07236842105263158,37.797255061829055
48620,"Wichita, KS",2015,90th percentile,0.5,296749,81490,152,7,8,0.05263157894736842,27.46091814968206
48620,"Wichita, KS",2015,95th percentile,0.5,296749,57450,152,2,5,0.03289473684210526,19.35979565221787
48620,"Wichita, KS",2015,80th percentile,0.5,296749,111351,152,20,10,0.06578947368421052,37.52363108216035
49180,"Winston-Salem, NC",2010,90th percentile,0.5,241075,103760,150,3,12,0.08,43.040547547443744
49180,"Winston-Salem, NC",2010,95th percentile,0.5,241075,61212,150,1,6,0.04,25.391268277507002
49180,"Winston-Salem, NC",2010,80th percentile,0.5,241075,109082,150,17,13,0.08666666666666667,45.24815928652909
49180,"Winston-Salem, NC",2015,90th percentile,0.5,256982,99655,150,5,10,0.06666666666666667,38.77898062899347
49180,"Winston-Salem, NC",2015,95th percentile,0.5,256982,73349,150,0,7,0.04666666666666667,28.54246600929248
49180,"Winston-Salem, NC",2015,80th percentile,0.5,256982,103869,150,19,11,0.07333333333333333,40.41878419500198
49340,"Worcester, MA-CT",2010,90th percentile,0.5,36800,7884,25,0,2,0.08,21.423913043478258
49340,"Worcester, MA-CT",2010,95th percentile,0.5,36800,2288,25,0,1,0.04,6.217391304347826
49340,"Worcester, MA-CT",2010,80th percentile,0.5,36800,17158,25,0,5,0.2,46.625
49340,"Worcester, MA-CT",2015,90th percentile,0.5,375225,45101,197,16,3,0.015228426395939087,12.019721500433073
49340,"Worcester, MA-CT",2015,95th percentile,0.5,375225,33685,197,7,2,0.01015228426395939,8.977280298487573
49340,"Worcester, MA-CT",2015,80th percentile,0.5,375225,73423,197,34,5,0.025380710659898477,19.56772603104804
49660,"Youngstown-Warren-Boardman, OH-PA",2010,90th percentile,0.5,208823,29115,155,10,5,0.03225806451612903,13.94242971320209
49660,"Youngstown-Warren-Boardman, OH-PA",2010,95th percentile,0.5,208823,25218,155,3,4,0.025806451612903226,12.076255967972877
49660,"Youngstown-Warren-Boardman, OH-PA",2010,80th percentile,0.5,208823,43664,155,23,8,0.05161290322580645,20.909574136948518
49660,"Youngstown-Warren-Boardman, OH-PA",2015,90th percentile,0.5,216982,31673,155,10,5,0.03225806451612903,14.597063350877033
49660,"Youngstown-Warren-Boardman, OH-PA",2015,95th percentile,0.5,216982,28231,155,3,4,0.025806451612903226,13.010756652625563
49660,"Youngstown-Warren-Boardman, OH-PA",2015,80th percentile,0.5,216982,45946,155,23,8,0.05161290322580645,21.175028343364886
10420,"Akron, OH",2010,90th percentile,0.75,302948,49031,170,13,4,0.023529411764705882,16.184625744352164
10420,"Akron, OH",2010,95th percentile,0.75,302948,40170,170,5,3,0.01764705882352941,13.259701334882553
10420,"Akron, OH",2010,80th percentile,0.75,302948,60772,170,29,5,0.029411764705882353,20.060208352588564
10420,"Akron, OH",2015,90th percentile,0.75,318949,43299,170,13,4,0.023529411764705882,13.575524613652966
10420,"Akron, OH",2015,95th percentile,0.75,318949,33605,170,5,3,0.01764705882352941,10.536167224227071
10420,"Akron, OH",2015,80th percentile,0.75,318949,57754,170,29,5,0.029411764705882353,18.107597139354567
10580,"Albany-Schenectady-Troy, NY",2010,90th percentile,0.75,412385,59711,217,18,3,0.013824884792626729,14.479430629145096
10580,"Albany-Schenectady-Troy, NY",2010,95th percentile,0.75,412385,59711,217,7,3,0.013824884792626729,14.479430629145096
10580,"Albany-Schenectady-Troy, NY",2010,80th percentile,0.75,412385,80747,217,38,5,0.02304147465437788,19.580489106053808
10580,"Albany-Schenectady-Troy, NY",2015,90th percentile,0.75,440330,79078,218,17,4,0.01834862385321101,17.958803624554314
10580,"Albany-Schenectady-Troy, NY",2015,95th percentile,0.75,440330,56305,218,8,2,0.009174311926605505,12.787000658596961
10580,"Albany-Schenectady-Troy, NY",2015,80th percentile,0.75,440330,89671,218,38,5,0.022935779816513763,20.36449935275816
10740,"Albuquerque, NM",2010,90th percentile,0.75,359003,122021,202,14,6,0.0297029702970297,33.98885246084294
10740,"Albuquerque, NM",2010,95th percentile,0.75,359003,122021,202,4,6,0.0297029702970297,33.98885246084294
10740,"Albuquerque, NM",2010,80th percentile,0.75,359003,122021,202,34,6,0.0297029702970297,33.98885246084294
10740,"Albuquerque, NM",2015,90th percentile,0.75,383701,118523,202,13,7,0.034653465346534656,30.88941649878421
10740,"Albuquerque, NM",2015,95th percentile,0.75,383701,100647,202,4,6,0.0297029702970297,26.230580582276303
10740,"Albuquerque, NM",2015,80th percentile,0.75,383701,128073,202,32,8,0.039603960396039604,33.37833365042051
10900,"Allentown-Bethlehem-Easton, PA-NJ",2010,90th percentile,0.75,323496,17516,179,15,2,0.0111731843575419,5.414595543685239
10900,"Allentown-Bethlehem-Easton, PA-NJ",2010,95th percentile,0.75,323496,8866,179,7,1,0.00558659217877095,2.740683037811905
10900,"Allentown-Bethlehem-Easton, PA-NJ",2010,80th percentile,0.75,323496,62050,179,29,6,0.0335195530726257,19.181071790686747
10900,"Allentown-Bethlehem-Easton, PA-NJ",2015,90th percentile,0.75,344321,29277,179,14,3,0.01675977653631285,8.502821495058392
10900,"Allentown-Bethlehem-Easton, PA-NJ",2015,95th percentile,0.75,344321,7764,179,7,1,0.00558659217877095,2.2548726333857068
10900,"Allentown-Bethlehem-Easton, PA-NJ",2015,80th percentile,0.75,344321,64430,179,29,6,0.0335195530726257,18.712190078444245
12060,"Atlanta-Sandy Springs-Roswell, GA",2010,90th percentile,0.75,2209062,0,948,94,0,0,0
12060,"Atlanta-Sandy Springs-Roswell, GA",2010,95th percentile,0.75,2209062,0,948,47,0,0,0
12060,"Atlanta-Sandy Springs-Roswell, GA",2010,80th percentile,0.75,2209062,0,948,189,0,0,0
12060,"Atlanta-Sandy Springs-Roswell, GA",2015,90th percentile,0.75,2518735,0,949,94,0,0,0
12060,"Atlanta-Sandy Springs-Roswell, GA",2015,95th percentile,0.75,2518735,0,949,47,0,0,0
12060,"Atlanta-Sandy Springs-Roswell, GA",2015,80th percentile,0.75,2518735,0,949,189,0,0,0
12260,"Augusta-Richmond County, GA-SC",2010,90th percentile,0.75,197537,41141,118,6,5,0.0423728813559322,20.826984311799816
12260,"Augusta-Richmond County, GA-SC",2010,95th percentile,0.75,197537,34159,118,1,4,0.03389830508474576,17.292456603066768
12260,"Augusta-Richmond County, GA-SC",2010,80th percentile,0.75,197537,46483,118,17,6,0.05084745762711865,23.531287809372422
12260,"Augusta-Richmond County, GA-SC",2015,90th percentile,0.75,205648,35427,119,8,3,0.025210084033613446,17.22700925853886
12260,"Augusta-Richmond County, GA-SC",2015,95th percentile,0.75,205648,28872,119,3,2,0.01680672268907563,14.039523846572784
12260,"Augusta-Richmond County, GA-SC",2015,80th percentile,0.75,205648,46e3,119,19,4,0.03361344537815126,22.368318680463705
12420,"Austin-Round Rock, TX",2010,90th percentile,0.75,800514,200473,350,30,5,0.014285714285714285,25.043034850108803
12420,"Austin-Round Rock, TX",2010,95th percentile,0.75,800514,180282,350,13,4,0.011428571428571429,22.520780398593903
12420,"Austin-Round Rock, TX",2010,80th percentile,0.75,800514,200473,350,65,5,0.014285714285714285,25.043034850108803
12420,"Austin-Round Rock, TX",2015,90th percentile,0.75,956883,174776,350,30,5,0.014285714285714285,18.265137953124885
12420,"Austin-Round Rock, TX",2015,95th percentile,0.75,956883,174776,350,12,5,0.014285714285714285,18.265137953124885
12420,"Austin-Round Rock, TX",2015,80th percentile,0.75,956883,174776,350,65,5,0.014285714285714285,18.265137953124885
12540,"Bakersfield, CA",2010,90th percentile,0.75,247210,61840,148,8,6,0.04054054054054054,25.015169289268236
12540,"Bakersfield, CA",2010,95th percentile,0.75,247210,61840,148,1,6,0.04054054054054054,25.015169289268236
12540,"Bakersfield, CA",2010,80th percentile,0.75,247210,73926,148,22,7,0.0472972972972973,29.904130091824765
12540,"Bakersfield, CA",2015,90th percentile,0.75,284472,48218,151,11,4,0.026490066225165563,16.949998593886217
12540,"Bakersfield, CA",2015,95th percentile,0.75,284472,48218,151,3,4,0.026490066225165563,16.949998593886217
12540,"Bakersfield, CA",2015,80th percentile,0.75,284472,75940,151,24,6,0.039735099337748346,26.695070165077755
12580,"Baltimore-Columbia-Towson, MD",2010,90th percentile,0.75,1212756,94453,678,65,2,0.0029498525073746312,7.788293770552361
12580,"Baltimore-Columbia-Towson, MD",2010,95th percentile,0.75,1212756,94453,678,31,2,0.0029498525073746312,7.788293770552361
12580,"Baltimore-Columbia-Towson, MD",2010,80th percentile,0.75,1212756,134060,678,132,3,0.004424778761061947,11.05416093591786
12580,"Baltimore-Columbia-Towson, MD",2015,90th percentile,0.75,1309980,132804,678,64,3,0.004424778761061947,10.13786470022443
12580,"Baltimore-Columbia-Towson, MD",2015,95th percentile,0.75,1309980,101377,678,31,2,0.0029498525073746312,7.738820440006718
12580,"Baltimore-Columbia-Towson, MD",2015,80th percentile,0.75,1309980,132804,678,132,3,0.004424778761061947,10.13786470022443
12940,"Baton Rouge, LA",2010,90th percentile,0.75,357280,84812,151,9,6,0.039735099337748346,23.738244514106583
12940,"Baton Rouge, LA",2010,95th percentile,0.75,357280,56614,151,3,4,0.026490066225165563,15.845835199283476
12940,"Baton Rouge, LA",2010,80th percentile,0.75,357280,110839,151,22,8,0.052980132450331126,31.023007165248544
12940,"Baton Rouge, LA",2015,90th percentile,0.75,388301,81765,151,10,5,0.033112582781456956,21.057118060473705
12940,"Baton Rouge, LA",2015,95th percentile,0.75,388301,72252,151,3,4,0.026490066225165563,18.607214506272197
12940,"Baton Rouge, LA",2015,80th percentile,0.75,388301,113614,151,23,7,0.046357615894039736,29.259260213082115
13820,"Birmingham-Hoover, AL",2010,90th percentile,0.75,477549,91119,264,22,4,0.015151515151515152,19.080555084399716
13820,"Birmingham-Hoover, AL",2010,95th percentile,0.75,477549,91119,264,9,4,0.015151515151515152,19.080555084399716
13820,"Birmingham-Hoover, AL",2010,80th percentile,0.75,477549,102546,264,47,5,0.01893939393939394,21.47339854130152
13820,"Birmingham-Hoover, AL",2015,90th percentile,0.75,508196,107850,264,21,5,0.01893939393939394,21.22212689592205
13820,"Birmingham-Hoover, AL",2015,95th percentile,0.75,508196,107850,264,8,5,0.01893939393939394,21.22212689592205
13820,"Birmingham-Hoover, AL",2015,80th percentile,0.75,508196,107850,264,47,5,0.01893939393939394,21.22212689592205
14260,"Boise City, ID",2010,90th percentile,0.75,255290,80094,95,4,5,0.05263157894736842,31.373731834384426
